family,scenario,field,segment,binning,k,share,cumulative_share
Gray-Scott reaction-diffusion,gliders,B,settled,radial,65,9.864797635164692e-07,0.9999978364514285
Gray-Scott reaction-diffusion,gliders,B,settled,radial,66,6.408136897075569e-07,0.9999984772651181
Gray-Scott reaction-diffusion,gliders,B,settled,radial,67,4.920568951929633e-07,0.9999989693220134
Gray-Scott reaction-diffusion,gliders,B,settled,radial,68,3.7003333848697123e-07,0.9999993393553519
Gray-Scott reaction-diffusion,gliders,B,settled,radial,69,2.3206850770673835e-07,0.9999995714238595
Gray-Scott reaction-diffusion,gliders,B,settled,radial,70,1.439501667992616e-07,0.9999997153740263
Gray-Scott reaction-diffusion,gliders,B,settled,radial,71,1.1967710298724334e-07,0.9999998350511293
Gray-Scott reaction-diffusion,gliders,B,settled,radial,72,8.101894565563786e-08,0.9999999160700749
Gray-Scott reaction-diffusion,gliders,B,settled,radial,73,4.4366811454116596e-08,0.9999999604368863
Gray-Scott reaction-diffusion,gliders,B,settled,radial,74,2.7258914058497795e-08,0.9999999876958005
Gray-Scott reaction-diffusion,gliders,B,settled,radial,75,9.360851010638354e-09,0.9999999970566514
Gray-Scott reaction-diffusion,gliders,B,settled,radial,76,2.9433481207748954e-09,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,77,7.485811666934064e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,78,5.388605302022129e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,79,5.842136275987515e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,80,4.719550495173205e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,81,3.537086274848239e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,82,4.956720308001537e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,83,2.4836310902543176e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,84,3.5792718830157654e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,85,1.774951688404052e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,86,1.7778576657572753e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,87,1.5477462542314534e-18,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,88,6.72217863858682e-19,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,89,6.870355691121093e-19,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,radial,90,5.526991222898437e-20,0.9999999999999997
Gray-Scott reaction-diffusion,gliders,B,settled,box,1,0.010081245954457984,0.010081245954457984
Gray-Scott reaction-diffusion,gliders,B,settled,box,2,0.016447812856865113,0.026529058811323097
Gray-Scott reaction-diffusion,gliders,B,settled,box,3,0.02635757967635434,0.05288663848767745
Gray-Scott reaction-diffusion,gliders,B,settled,box,4,0.04026020728693538,0.09314684577461282
Gray-Scott reaction-diffusion,gliders,B,settled,box,5,0.05702650704723531,0.15017335282184813
Gray-Scott reaction-diffusion,gliders,B,settled,box,6,0.08190890607639724,0.23208225889824538
Gray-Scott reaction-diffusion,gliders,B,settled,box,7,0.10631453853394433,0.3383967974321897
Gray-Scott reaction-diffusion,gliders,B,settled,box,8,0.12469421535558212,0.46309101278777187
Gray-Scott reaction-diffusion,gliders,B,settled,box,9,0.12264570941857153,0.5857367222063434
Gray-Scott reaction-diffusion,gliders,B,settled,box,10,0.10681917481713533,0.6925558970234786
Gray-Scott reaction-diffusion,gliders,B,settled,box,11,0.07832170698409249,0.7708776040075712
Gray-Scott reaction-diffusion,gliders,B,settled,box,12,0.056013474037520376,0.8268910780450915
Gray-Scott reaction-diffusion,gliders,B,settled,box,13,0.04309046922296611,0.8699815472680577
Gray-Scott reaction-diffusion,gliders,B,settled,box,14,0.03010907911947096,0.9000906263875286
Gray-Scott reaction-diffusion,gliders,B,settled,box,15,0.022064263112431953,0.9221548894999606
Gray-Scott reaction-diffusion,gliders,B,settled,box,16,0.0158821618884338,0.9380370513883944
Gray-Scott reaction-diffusion,gliders,B,settled,box,17,0.01162838517970387,0.9496654365680984
Gray-Scott reaction-diffusion,gliders,B,settled,box,18,0.009174406803705055,0.9588398433718034
Gray-Scott reaction-diffusion,gliders,B,settled,box,19,0.0070756969744011034,0.9659155403462045
Gray-Scott reaction-diffusion,gliders,B,settled,box,20,0.005702258761591875,0.9716177991077963
Gray-Scott reaction-diffusion,gliders,B,settled,box,21,0.004637261042159835,0.9762550601499562
Gray-Scott reaction-diffusion,gliders,B,settled,box,22,0.003960165218140807,0.980215225368097
Gray-Scott reaction-diffusion,gliders,B,settled,box,23,0.0033435700600250593,0.983558795428122
Gray-Scott reaction-diffusion,gliders,B,settled,box,24,0.0027912889726464324,0.9863500844007683
Gray-Scott reaction-diffusion,gliders,B,settled,box,25,0.0023946901162901837,0.9887447745170584
Gray-Scott reaction-diffusion,gliders,B,settled,box,26,0.001999942505324565,0.990744717022383
Gray-Scott reaction-diffusion,gliders,B,settled,box,27,0.0016914552764981453,0.9924361722988811
Gray-Scott reaction-diffusion,gliders,B,settled,box,28,0.0014121352157899323,0.993848307514671
Gray-Scott reaction-diffusion,gliders,B,settled,box,29,0.0011852122407888298,0.9950335197554598
Gray-Scott reaction-diffusion,gliders,B,settled,box,30,0.0009576048411626292,0.9959911245966225
Gray-Scott reaction-diffusion,gliders,B,settled,box,31,0.0007877828915167821,0.9967789074881392
Gray-Scott reaction-diffusion,gliders,B,settled,box,32,0.0006410969503251344,0.9974200044384643
Gray-Scott reaction-diffusion,gliders,B,settled,box,33,0.0005161476303605022,0.9979361520688248
Gray-Scott reaction-diffusion,gliders,B,settled,box,34,0.000409055125891621,0.9983452071947164
Gray-Scott reaction-diffusion,gliders,B,settled,box,35,0.0003299064274684686,0.998675113622185
Gray-Scott reaction-diffusion,gliders,B,settled,box,36,0.0002619084974696712,0.9989370221196546
Gray-Scott reaction-diffusion,gliders,B,settled,box,37,0.0002106606395532345,0.9991476827592078
Gray-Scott reaction-diffusion,gliders,B,settled,box,38,0.00016644862771945126,0.9993141313869274
Gray-Scott reaction-diffusion,gliders,B,settled,box,39,0.0001337182169978244,0.9994478496039252
Gray-Scott reaction-diffusion,gliders,B,settled,box,40,0.00010649522703832961,0.9995543448309635
Gray-Scott reaction-diffusion,gliders,B,settled,box,41,8.452592472076254e-05,0.9996388707556843
Gray-Scott reaction-diffusion,gliders,B,settled,box,42,6.880331845456919e-05,0.999707674074139
Gray-Scott reaction-diffusion,gliders,B,settled,box,43,5.442328784448749e-05,0.9997620973619835
Gray-Scott reaction-diffusion,gliders,B,settled,box,44,4.485597223287331e-05,0.9998069533342163
Gray-Scott reaction-diffusion,gliders,B,settled,box,45,3.5954188643365694e-05,0.9998429075228598
Gray-Scott reaction-diffusion,gliders,B,settled,box,46,2.9366317512048456e-05,0.9998722738403718
Gray-Scott reaction-diffusion,gliders,B,settled,box,47,2.36867800030984e-05,0.999895960620375
Gray-Scott reaction-diffusion,gliders,B,settled,box,48,1.918423846158829e-05,0.9999151448588366
Gray-Scott reaction-diffusion,gliders,B,settled,box,49,1.5688347283753946e-05,0.9999308332061203
Gray-Scott reaction-diffusion,gliders,B,settled,box,50,1.2808235771186849e-05,0.9999436414418914
Gray-Scott reaction-diffusion,gliders,B,settled,box,51,1.0404194148922114e-05,0.9999540456360403
Gray-Scott reaction-diffusion,gliders,B,settled,box,52,8.488932019856169e-06,0.9999625345680602
Gray-Scott reaction-diffusion,gliders,B,settled,box,53,6.917220923039802e-06,0.9999694517889832
Gray-Scott reaction-diffusion,gliders,B,settled,box,54,5.70187735776657e-06,0.9999751536663409
Gray-Scott reaction-diffusion,gliders,B,settled,box,55,4.671599537434369e-06,0.9999798252658784
Gray-Scott reaction-diffusion,gliders,B,settled,box,56,3.933845582203835e-06,0.9999837591114605
Gray-Scott reaction-diffusion,gliders,B,settled,box,57,3.272970246111408e-06,0.9999870320817066
Gray-Scott reaction-diffusion,gliders,B,settled,box,58,2.7605960312011597e-06,0.9999897926777377
Gray-Scott reaction-diffusion,gliders,B,settled,box,59,2.402034722919919e-06,0.9999921947124606
Gray-Scott reaction-diffusion,gliders,B,settled,box,60,2.069873248940325e-06,0.9999942645857095
Gray-Scott reaction-diffusion,gliders,B,settled,box,61,1.8413788443199256e-06,0.9999961059645538
Gray-Scott reaction-diffusion,gliders,B,settled,box,62,1.6704600324410507e-06,0.9999977764245863
Gray-Scott reaction-diffusion,gliders,B,settled,box,63,1.5110827885582816e-06,0.9999992875073749
Gray-Scott reaction-diffusion,gliders,B,settled,box,64,7.124926248124706e-07,0.9999999999999997
Gray-Scott reaction-diffusion,maze,A,full,radial,1,0.02033709860416653,0.02033709860416653
Gray-Scott reaction-diffusion,maze,A,full,radial,2,0.026702890324591277,0.04703998892875781
Gray-Scott reaction-diffusion,maze,A,full,radial,3,0.014107350406126028,0.06114733933488384
Gray-Scott reaction-diffusion,maze,A,full,radial,4,0.011663160959165305,0.07281050029404915
Gray-Scott reaction-diffusion,maze,A,full,radial,5,0.018469355185594984,0.09127985547964412
Gray-Scott reaction-diffusion,maze,A,full,radial,6,0.013320690935029427,0.10460054641467356
Gray-Scott reaction-diffusion,maze,A,full,radial,7,0.018236276552879144,0.12283682296755272
Gray-Scott reaction-diffusion,maze,A,full,radial,8,0.01961139910431709,0.1424482220718698
Gray-Scott reaction-diffusion,maze,A,full,radial,9,0.018352702696504603,0.1608009247683744
Gray-Scott reaction-diffusion,maze,A,full,radial,10,0.02642533162186028,0.18722625639023469
Gray-Scott reaction-diffusion,maze,A,full,radial,11,0.03453496051953891,0.22176121690977363
Gray-Scott reaction-diffusion,maze,A,full,radial,12,0.08063672451676736,0.302397941426541
Gray-Scott reaction-diffusion,maze,A,full,radial,13,0.15872536412511604,0.46112330555165704
Gray-Scott reaction-diffusion,maze,A,full,radial,14,0.22388971906106608,0.6850130246127231
Gray-Scott reaction-diffusion,maze,A,full,radial,15,0.1658931851788716,0.8509062097915947
Gray-Scott reaction-diffusion,maze,A,full,radial,16,0.0805651361540399,0.9314713459456345
Gray-Scott reaction-diffusion,maze,A,full,radial,17,0.04018572102328399,0.9716570669689185
Gray-Scott reaction-diffusion,maze,A,full,radial,18,0.013987739143992286,0.9856448061129108
Gray-Scott reaction-diffusion,maze,A,full,radial,19,0.005401432379642535,0.9910462384925534
Gray-Scott reaction-diffusion,maze,A,full,radial,20,0.0030428773778539064,0.9940891158704074
Gray-Scott reaction-diffusion,maze,A,full,radial,21,0.0018619685551170358,0.9959510844255244
Gray-Scott reaction-diffusion,maze,A,full,radial,22,0.0009795118688756723,0.9969305962944
Gray-Scott reaction-diffusion,maze,A,full,radial,23,0.0006394735592919844,0.9975700698536919
Gray-Scott reaction-diffusion,maze,A,full,radial,24,0.0004447466639494299,0.9980148165176413
Gray-Scott reaction-diffusion,maze,A,full,radial,25,0.00034699359173290484,0.9983618101093742
Gray-Scott reaction-diffusion,maze,A,full,radial,26,0.0002711091185222568,0.9986329192278964
Gray-Scott reaction-diffusion,maze,A,full,radial,27,0.00019568413775109228,0.9988286033656476
Gray-Scott reaction-diffusion,maze,A,full,radial,28,0.0001644547653756186,0.9989930581310232
Gray-Scott reaction-diffusion,maze,A,full,radial,29,0.00015280277794512044,0.9991458609089684
Gray-Scott reaction-diffusion,maze,A,full,radial,30,0.00011316695331240305,0.9992590278622808
Gray-Scott reaction-diffusion,maze,A,full,radial,31,9.659548902376452e-05,0.9993556233513045
Gray-Scott reaction-diffusion,maze,A,full,radial,32,7.446318453840518e-05,0.9994300865358429
Gray-Scott reaction-diffusion,maze,A,full,radial,33,5.9286150859974166e-05,0.9994893726867028
Gray-Scott reaction-diffusion,maze,A,full,radial,34,5.179959963553944e-05,0.9995411722863384
Gray-Scott reaction-diffusion,maze,A,full,radial,35,3.838890656712101e-05,0.9995795611929055
Gray-Scott reaction-diffusion,maze,A,full,radial,36,3.704224544685791e-05,0.9996166034383523
Gray-Scott reaction-diffusion,maze,A,full,radial,37,3.255854871301411e-05,0.9996491619870654
Gray-Scott reaction-diffusion,maze,A,full,radial,38,3.3742399557226264e-05,0.9996829043866227
Gray-Scott reaction-diffusion,maze,A,full,radial,39,3.1716046461257e-05,0.9997146204330839
Gray-Scott reaction-diffusion,maze,A,full,radial,40,3.276653629484597e-05,0.9997473869693787
Gray-Scott reaction-diffusion,maze,A,full,radial,41,3.865009560750562e-05,0.9997860370649863
Gray-Scott reaction-diffusion,maze,A,full,radial,42,4.085334361617038e-05,0.9998268904086025
Gray-Scott reaction-diffusion,maze,A,full,radial,43,4.363105126527619e-05,0.9998705214598677
Gray-Scott reaction-diffusion,maze,A,full,radial,44,3.7540993485737636e-05,0.9999080624533534
Gray-Scott reaction-diffusion,maze,A,full,radial,45,2.896686863090546e-05,0.9999370293219842
Gray-Scott reaction-diffusion,maze,A,full,radial,46,2.1714995627096358e-05,0.9999587443176113
Gray-Scott reaction-diffusion,maze,A,full,radial,47,1.3800126761671897e-05,0.9999725444443729
Gray-Scott reaction-diffusion,maze,A,full,radial,48,8.92831215211736e-06,0.999981472756525
Gray-Scott reaction-diffusion,maze,A,full,radial,49,4.967427774461547e-06,0.9999864401842996
Gray-Scott reaction-diffusion,maze,A,full,radial,50,3.493472607183629e-06,0.9999899336569067
Gray-Scott reaction-diffusion,maze,A,full,radial,51,2.1642120303491184e-06,0.9999920978689371
Gray-Scott reaction-diffusion,maze,A,full,radial,52,1.497967875809952e-06,0.9999935958368128
Gray-Scott reaction-diffusion,maze,A,full,radial,53,1.2347587629652456e-06,0.9999948305955757
Gray-Scott reaction-diffusion,maze,A,full,radial,54,8.854269020873055e-07,0.9999957160224777
Gray-Scott reaction-diffusion,maze,A,full,radial,55,8.316452889481017e-07,0.9999965476677667
Gray-Scott reaction-diffusion,maze,A,full,radial,56,6.313446497926104e-07,0.9999971790124164
Gray-Scott reaction-diffusion,maze,A,full,radial,57,5.559928391330067e-07,0.9999977350052555
Gray-Scott reaction-diffusion,maze,A,full,radial,58,5.004302176680276e-07,0.9999982354354732
Gray-Scott reaction-diffusion,maze,A,full,radial,59,4.1312053655669887e-07,0.9999986485560096
Gray-Scott reaction-diffusion,maze,A,full,radial,60,3.445567001709654e-07,0.9999989931127099
Gray-Scott reaction-diffusion,maze,A,full,radial,61,2.6853719055251246e-07,0.9999992616499005
Gray-Scott reaction-diffusion,maze,A,full,radial,62,2.0643652835473244e-07,0.9999994680864289
Gray-Scott reaction-diffusion,maze,A,full,radial,63,1.6845009269644337e-07,0.9999996365365216
Gray-Scott reaction-diffusion,maze,A,full,radial,64,1.1358617565001919e-07,0.9999997501226973
Gray-Scott reaction-diffusion,maze,A,full,radial,65,7.301729228234471e-08,0.9999998231399895
Gray-Scott reaction-diffusion,maze,A,full,radial,66,4.802080759572109e-08,0.9999998711607971
Gray-Scott reaction-diffusion,maze,A,full,radial,67,3.7760280891457475e-08,0.9999999089210779
Gray-Scott reaction-diffusion,maze,A,full,radial,68,2.9470876606262876e-08,0.9999999383919547
Gray-Scott reaction-diffusion,maze,A,full,radial,69,1.9363167694234758e-08,0.9999999577551223
Gray-Scott reaction-diffusion,maze,A,full,radial,70,1.2898322566764202e-08,0.9999999706534448
Gray-Scott reaction-diffusion,maze,A,full,radial,71,1.1715834774134855e-08,0.9999999823692796
Gray-Scott reaction-diffusion,maze,A,full,radial,72,8.65058361499309e-09,0.9999999910198631
Gray-Scott reaction-diffusion,maze,A,full,radial,73,4.652519253840146e-09,0.9999999956723823
Gray-Scott reaction-diffusion,maze,A,full,radial,74,3.0432973531267113e-09,0.9999999987156797
Gray-Scott reaction-diffusion,maze,A,full,radial,75,9.640918801670324e-10,0.9999999996797716
Gray-Scott reaction-diffusion,maze,A,full,radial,76,3.202274299830565e-10,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,77,6.278783248116484e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,78,4.5896071984140314e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,79,4.9681464832308986e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,80,4.006586186957259e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,81,3.069582084182653e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,82,4.2164409396489704e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,83,2.077822941903519e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,84,3.033589669319891e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,85,1.5438342911811247e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,86,1.5194134161868138e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,87,1.317413734351583e-17,0.999999999999999
Gray-Scott reaction-diffusion,maze,A,full,radial,88,5.866617521985268e-18,0.999999999999999
